timestep_time,edge_id,lane_id,vehicle_id,vehicle_pos,vehicle_speed
35.10,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,,,
35.10,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_9,32.2530547443,16.5807565379
35.10,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_8,62.9754648715,15.2159409054
35.10,834845345#7,834845345#7_0,0_2,55.2178975037,17.6804357477
35.10,834845345#7,834845345#7_1,,,
35.10,8867312#6.18,8867312#6.18_0,0_4,47.7982242374,12.8626169439
35.10,8868160#0.7,8868160#0.7_0,0_21,31.9410108063,29.0259496340
35.10,8868160#0.7,8868160#0.7_1,,,
35.10,gneE23,gneE23_0,0_10,53.3711324642,17.7794249974
35.10,gneE23,gneE23_1,,,
35.20,:63082002_4,:63082002_4_0,0_12,6.4411459937,24.6953779046
35.20,:63082002_4,:63082002_4_1,,,
35.20,:63082004_0,:63082004_0_0,0_11,23.8254620522,16.2024486071
35.20,:63082004_0,:63082004_0_1,,,
35.20,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_0,,,
35.20,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_1,0_7,8.3866043224,24.5411123709
35.20,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_2,,,
35.20,-638636924#1.9,-638636924#1.9_0,0_13,54.3165669052,0.6354855698
35.20,-638636924#1.9,-638636924#1.9_1,,,
35.20,-8867312#4.11,-8867312#4.11_0,0_5,123.5693561659,14.1461786187
35.20,115872656#11.5,115872656#11.5_0,0_14,20.6711593776,10.5660293496
35.20,115872656#11.5,115872656#11.5_1,0_0,106.3942237833,22.4438699915
35.20,115872656#4,115872656#4_0,0_19,66.8917173963,15.2015352477
35.20,115872656#4,115872656#4_1,,,
35.20,115872656#6,115872656#6_0,,,
35.20,115872656#6,115872656#6_1,0_18,24.6514762533,25.2614506951
35.20,115872656#6,115872656#6_2,,,
35.20,115872656#9,115872656#9_0,,,
35.20,115872656#9,115872656#9_1,,,
35.20,115872656#9,115872656#9_2,0_6,70.5167417951,22.2348813397
35.20,834845345#1,834845345#1_0,0_20,71.6822576206,25.3149064313
35.20,834845345#1,834845345#1_0,0_17,166.3338275823,21.2946087449
35.20,834845345#1,834845345#1_0,0_16,227.6500957636,23.8338921663
35.20,834845345#1,834845345#1_0,0_15,271.3448785127,24.7873322323
35.20,834845345#1,834845345#1_1,,,
35.20,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
35.20,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,,,
35.20,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_9,33.9078952552,16.5160536803
35.20,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_8,64.4976747484,15.2282566314
35.20,834845345#7,834845345#7_0,0_2,56.9880313014,17.7222402075
35.20,834845345#7,834845345#7_1,,,
35.20,8867312#6.18,8867312#6.18_0,0_4,49.0854890349,12.8826790065
35.20,8868160#0.7,8868160#0.7_0,0_21,34.8436833330,29.0275009009
35.20,8868160#0.7,8868160#0.7_1,,,
35.20,gneE23,gneE23_0,0_10,55.1490749639,17.7794249974
35.20,gneE23,gneE23_1,,,
35.30,:6018664060_0,:6018664060_0_0,,,
35.30,:6018664060_0,:6018664060_0_1,0_19,0.2118792655,15.2017021351
35.30,:6018664060_0,:6018664060_0_2,,,
35.30,:6018699306_1,:6018699306_1_0,0_10,1.6670174637,17.7794249974
35.30,:6018699306_1,:6018699306_1_1,,,
35.30,:63082002_4,:63082002_4_0,0_12,8.9069339983,24.6203821858
35.30,:63082002_4,:63082002_4_1,,,
35.30,:63082004_0,:63082004_0_0,0_11,25.4458959218,16.2062287856
35.30,:63082004_0,:63082004_0_1,,,
35.30,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_0,,,
35.30,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_1,0_7,10.8407416717,24.5416346166
35.30,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_2,,,
35.30,-638636924#1.9,-638636924#1.9_0,0_13,54.3750892749,0.5349618239
35.30,-638636924#1.9,-638636924#1.9_1,,,
35.30,-8867312#4.11,-8867312#4.11_0,0_5,124.9842408025,14.1515141134
35.30,115872656#11.5,115872656#11.5_0,0_14,21.7357707858,10.7261988156
35.30,115872656#11.5,115872656#11.5_1,0_0,108.6386107825,22.4438699915
35.30,115872656#6,115872656#6_0,,,
35.30,115872656#6,115872656#6_1,0_18,27.1780240101,25.2695044408
35.30,115872656#6,115872656#6_2,,,
35.30,115872656#9,115872656#9_0,,,
35.30,115872656#9,115872656#9_1,,,
35.30,115872656#9,115872656#9_2,0_6,72.7415627742,22.2615382436
35.30,834845345#1,834845345#1_0,0_20,74.2127823003,25.2955871642
35.30,834845345#1,834845345#1_0,0_17,168.4632314565,21.2934687386
35.30,834845345#1,834845345#1_0,0_16,230.0335227487,23.8346475362
35.30,834845345#1,834845345#1_0,0_15,273.8238465247,24.7920280066
35.30,834845345#1,834845345#1_1,,,
35.30,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
35.30,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,,,
35.30,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_9,35.5562654804,16.4513508227
35.30,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_8,66.0210939552,15.2401275057
35.30,834845345#7,834845345#7_0,0_2,58.7623455452,17.7640446674
35.30,834845345#7,834845345#7_1,,,
35.30,8867312#6.18,8867312#6.18_0,0_4,50.3746342151,12.9002245965
35.30,8868160#0.7,8868160#0.7_0,0_21,37.7465098118,29.0290286743
35.30,8868160#0.7,8868160#0.7_1,,,
35.40,:6018664060_0,:6018664060_0_0,,,
35.40,:6018664060_0,:6018664060_0_1,0_19,1.7320578234,15.2018690224
35.40,:6018664060_0,:6018664060_0_2,,,
35.40,:6018699306_1,:6018699306_1_0,0_10,3.4449599634,17.7794249974
35.40,:6018699306_1,:6018699306_1_1,,,
35.40,:63082002_4,:63082002_4_0,0_12,11.3652224309,24.5453864670
35.40,:63082002_4,:63082002_4_1,,,
35.40,:63082004_0,:63082004_0_0,0_11,27.0667011937,16.2098766526
35.40,:63082004_0,:63082004_0_1,,,
35.40,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_0,,,
35.40,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_1,0_7,13.2949312457,24.5421568622
35.40,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_2,,,
35.40,:gneJ26_1,:gneJ26_1_0,0_18,0.3753771414,25.2775581865
35.40,:gneJ26_1,:gneJ26_1_1,,,
35.40,-638636924#1.9,-638636924#1.9_0,0_13,54.4235592700,0.4344380780
35.40,-638636924#1.9,-638636924#1.9_1,,,
35.40,-8867312#4.11,-8867312#4.11_0,0_5,126.3996485083,14.1566400028
35.40,115872656#11.5,115872656#11.5_0,0_14,22.8163991407,10.8863682815
35.40,115872656#11.5,115872656#11.5_1,0_0,110.8829977816,22.4438699915
35.40,115872656#9,115872656#9_0,,,
35.40,115872656#9,115872656#9_1,,,
35.40,115872656#9,115872656#9_2,0_6,74.9690282365,22.2877710008
35.40,834845345#1,834845345#1_0,0_20,76.7413750534,25.2762678971
35.40,834845345#1,834845345#1_0,0_17,170.5925213300,21.2923287324
35.40,834845345#1,834845345#1_0,0_16,232.4170252708,23.8354029062
35.40,834845345#1,834845345#1_0,0_15,276.3032841141,24.7967237809
35.40,834845345#1,834845345#1_1,,,
35.40,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
35.40,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,,,
35.40,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_9,37.1986347193,16.3960339546
35.40,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_8,67.5457002495,15.2519983801
35.40,834845345#7,834845345#7_0,0_2,60.5408402349,17.8058491272
35.40,834845345#7,834845345#7_1,,,
35.40,8867312#6.18,8867312#6.18_0,0_4,51.6655339542,12.9177701865
35.40,8868160#0.7,8868160#0.7_0,0_21,40.6494890679,29.0305564477
35.40,8868160#0.7,8868160#0.7_1,,,
35.50,:6018664060_0,:6018664060_0_0,,,
35.50,:6018664060_0,:6018664060_0_1,0_19,3.2522530700,15.2020359098
35.50,:6018664060_0,:6018664060_0_2,,,
35.50,:6018699306_1,:6018699306_1_0,0_10,5.2229024631,17.7794249974
35.50,:6018699306_1,:6018699306_1_1,,,
35.50,:63082002_4,:63082002_4_0,0_12,13.8160112917,24.4703907482
35.50,:63082002_4,:63082002_4_1,,,
35.50,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_0,,,
35.50,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_1,0_7,15.7491721435,24.5426610952
35.50,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_2,,,
35.50,:gneJ26_1,:gneJ26_1_0,0_18,2.9035356474,25.2856119321
35.50,:gneJ26_1,:gneJ26_1_1,,,
35.50,-638636924#1.9,-638636924#1.9_0,0_13,54.4619768905,0.3339143322
35.50,-638636924#1.9,-638636924#1.9_1,,,
35.50,-8867312#4.11,-8867312#4.11_0,0_5,127.8155688031,14.1617658922
35.50,115872656#11.5,115872656#11.5_0,0_14,23.9130444421,11.0465377474
35.50,115872656#11.5,115872656#11.5_1,0_0,113.1273847808,22.4438699915
35.50,115872656#9,115872656#9_0,,,
35.50,115872656#9,115872656#9_1,,,
35.50,115872656#9,115872656#9_2,0_6,77.1991169744,22.3140037579
35.50,834845345#1,834845345#1_0,0_20,79.2680515614,25.2572622626
35.50,834845345#1,834845345#1_0,0_17,172.7216972030,21.2911887261
35.50,834845345#1,834845345#1_0,0_16,234.8006033299,23.8361582762
35.50,834845345#1,834845345#1_0,0_15,278.7831912809,24.8014195552
35.50,834845345#1,834845345#1_1,,,
35.50,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
35.50,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,,,
35.50,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_9,38.8354722713,16.3407170865
35.50,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_8,69.0714936312,15.2638692544
35.50,834845345#7,834845345#7_0,0_2,62.3234586120,17.8465184142
35.50,834845345#7,834845345#7_1,,,
35.50,8867312#6.18,8867312#6.18_0,0_4,52.9581882524,12.9353157765
35.50,8868160#0.7,8868160#0.7_0,0_21,43.5526199445,29.0320610837
35.50,8868160#0.7,8868160#0.7_1,,,
35.50,gneE23,gneE23_0,0_11,0.7078712523,16.2135245197
35.50,gneE23,gneE23_1,,,
35.60,:6018664060_0,:6018664060_0_0,,,
35.60,:6018664060_0,:6018664060_0_1,0_19,4.7724650053,15.2022027971
35.60,:6018664060_0,:6018664060_0_2,,,
35.60,:6018699306_1,:6018699306_1_0,0_10,7.0008449629,17.7794249974
35.60,:6018699306_1,:6018699306_1_1,,,
35.60,:63082002_4,:63082002_4_0,0_12,16.2587146523,24.3836764642
35.60,:63082002_4,:63082002_4_1,,,
35.60,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_0,,,
35.60,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_1,0_7,18.2034634647,24.5431653282
35.60,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_2,,,
35.60,:gneJ26_1,:gneJ26_1_0,0_18,5.4290273182,25.2242214848
35.60,:gneJ26_1,:gneJ26_1_1,,,
35.60,-638636924#1.9,-638636924#1.9_0,0_13,54.4928357583,0.2832630245
35.60,-638636924#1.9,-638636924#1.9_1,,,
35.60,-8867312#4.11,-8867312#4.11_0,0_5,129.2319916171,14.1666903874
35.60,115872656#11.5,115872656#11.5_0,0_14,25.0257066901,11.2067072133
35.60,115872656#11.5,115872656#11.5_1,0_0,115.3717717799,22.4438699915
35.60,115872656#9,115872656#9_0,,,
35.60,115872656#9,115872656#9_1,,,
35.60,115872656#9,115872656#9_2,0_6,79.4318081292,22.3398193391
35.60,834845345#1,834845345#1_0,0_22,0.0000000000,20.2021650000
35.60,834845345#1,834845345#1_0,0_20,81.7928275059,25.2382566280
35.60,834845345#1,834845345#1_0,0_17,174.8507590753,21.2900487199
35.60,834845345#1,834845345#1_0,0_16,237.1842895128,23.8375653815
35.60,834845345#1,834845345#1_0,0_15,281.2635680251,24.8061153295
35.60,834845345#1,834845345#1_1,,,
35.60,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
35.60,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,,,
35.60,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_9,40.4667781366,16.2854002184
35.60,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_8,70.5984526728,15.2753115773
35.60,834845345#7,834845345#7_0,0_2,64.1101439177,17.8871877011
35.60,834845345#7,834845345#7_1,,,
35.60,8867312#6.18,8867312#6.18_0,0_4,54.2525971095,12.9528613665
35.60,8868160#0.7,8868160#0.7_0,0_21,46.4559012846,29.0335657196
35.60,8868160#0.7,8868160#0.7_1,,,
35.60,gneE23,gneE23_0,0_11,2.3294060977,16.2171723868
35.60,gneE23,gneE23_1,,,
35.70,:6018664060_0,:6018664060_0_0,,,
35.70,:6018664060_0,:6018664060_0_1,0_19,6.2926936294,15.2023696845
35.70,:6018664060_0,:6018664060_0_2,,,
35.70,:6018699306_1,:6018699306_1_0,0_10,8.7787874626,17.7794249974
35.70,:6018699306_1,:6018699306_1_1,,,
35.70,:63082002_4,:63082002_4_0,0_12,18.6927465845,24.2969621801
35.70,:63082002_4,:63082002_4_1,,,
35.70,:64208332_1,:64208332_1_0,,,
35.70,:64208332_1,:64208332_1_1,0_6,0.6870808422,22.3656349203
35.70,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_0,,,
35.70,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_1,0_7,20.6578052092,24.5436695613
35.70,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_2,,,
35.70,:gneJ26_1,:gneJ26_1_0,0_18,7.9483799443,25.1628310375
35.70,:gneJ26_1,:gneJ26_1_1,,,
35.70,-638636924#1.9,-638636924#1.9_0,0_13,54.5186294954,0.2326117168
35.70,-638636924#1.9,-638636924#1.9_1,,,
35.70,-8867312#4.11,-8867312#4.11_0,0_5,130.6489068806,14.1716148826
35.70,115872656#11.5,115872656#11.5_0,0_14,26.1543858848,11.3668766792
35.70,115872656#11.5,115872656#11.5_1,0_0,117.6161587791,22.4438699915
35.70,834845345#1,834845345#1_0,0_22,2.0201991859,20.2018187176
35.70,834845345#1,834845345#1_0,0_20,84.3157028870,25.2192509935
35.70,834845345#1,834845345#1_0,0_17,176.9797069469,21.2889087136
35.70,834845345#1,834845345#1_0,0_16,239.5681164062,23.8389724868
35.70,834845345#1,834845345#1_0,0_15,283.7444143467,24.8108111038
35.70,834845345#1,834845345#1_1,,,
35.70,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
35.70,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,,,
35.70,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_9,42.0929602616,16.2382422824
35.70,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_8,72.1265559467,15.2867539002
35.70,834845345#7,834845345#7_0,0_2,65.9008961522,17.9278569880
35.70,834845345#7,834845345#7_1,,,
35.70,8867312#6.18,8867312#6.18_0,0_4,55.5487605257,12.9704069564
35.70,8868160#0.7,8868160#0.7_0,0_21,49.3593319491,29.0350475688
35.70,8868160#0.7,8868160#0.7_1,,,
35.70,gneE23,gneE23_0,0_11,3.9513057297,16.2208202538
35.70,gneE23,gneE23_1,,,
35.80,:6018664060_0,:6018664060_0_0,,,
35.80,:6018664060_0,:6018664060_0_1,0_19,7.8129379873,15.2025174742
35.80,:6018664060_0,:6018664060_0_2,,,
35.80,:6018699306_1,:6018699306_1_0,0_10,10.5567299624,17.7794249974
35.80,:6018699306_1,:6018699306_1_1,,,
35.80,:63082002_4,:63082002_4_0,0_12,21.1181070883,24.2102478960
35.80,:63082002_4,:63082002_4_1,,,
35.80,:64208332_1,:64208332_1_0,,,
35.80,:64208332_1,:64208332_1_1,0_6,2.9249145970,22.3910401744
35.80,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_0,,,
35.80,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_1,0_7,23.1121973770,24.5441737943
35.80,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_2,,,
35.80,:gneJ26_1,:gneJ26_1_0,0_18,10.4615935257,25.1014405902
35.80,:gneJ26_1,:gneJ26_1_1,,,
35.80,-638636924#1.9,-638636924#1.9_0,0_13,54.5393581017,0.1819604091
35.80,-638636924#1.9,-638636924#1.9_1,,,
35.80,-8867312#4.11,-8867312#4.11_0,0_5,132.0663049184,14.1763458748
35.80,115872656#11.5,115872656#11.5_0,0_14,27.2987252593,11.5199108116
35.80,115872656#11.5,115872656#11.5_1,0_0,119.8605457782,22.4438699915
35.80,834845345#1,834845345#1_0,0_22,4.0403637435,20.2014724352
35.80,834845345#1,834845345#1_0,0_20,86.8366928799,25.2005488646
35.80,834845345#1,834845345#1_0,0_17,179.1085408180,21.2877687074
35.80,834845345#1,834845345#1_0,0_16,241.9520840102,23.8403795922
35.80,834845345#1,834845345#1_0,0_15,286.2257193988,24.8152899375
35.80,834845345#1,834845345#1_1,,,
35.80,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
35.80,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,,,
35.80,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_9,43.7144265931,16.1910843465
35.80,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_8,73.6558034529,15.2981962231
35.80,834845345#7,834845345#7_0,0_2,67.6956601850,17.9674236674
35.80,834845345#7,834845345#7_1,,,
35.80,8867312#6.18,8867312#6.18_0,0_4,56.8466785008,12.9879525464
35.80,8868160#0.7,8868160#0.7_0,0_21,52.2629107984,29.0365294179
35.80,8868160#0.7,8868160#0.7_1,,,
35.80,gneE23,gneE23_0,0_11,5.5735701484,16.2244681209
35.80,gneE23,gneE23_1,,,
35.90,:6018664060_0,:6018664060_0_0,,,
35.90,:6018664060_0,:6018664060_0_1,0_19,9.3331971242,15.2026652639
35.90,:6018664060_0,:6018664060_0_2,,,
35.90,:6018699306_1,:6018699306_1_0,0_10,12.3346724621,17.7794249974
35.90,:6018699306_1,:6018699306_1_1,,,
35.90,:63082002_4,:63082002_4_0,0_12,23.5347961637,24.1235336119
35.90,:63082002_4,:63082002_4_1,,,
35.90,:64208332_1,:64208332_1_0,,,
35.90,:64208332_1,:64208332_1_1,0_6,5.1652888771,22.4164454284
35.90,:gneJ26_1,:gneJ26_1_0,0_18,12.9687445846,25.0415805864
35.90,:gneJ26_1,:gneJ26_1_1,,,
35.90,-638636924#1.9,-638636924#1.9_0,0_13,54.5484561222,0.0000000000
35.90,-638636924#1.9,-638636924#1.9_1,,,
35.90,-8867312#4.11,-8867312#4.11_0,0_5,133.4841760555,14.1810768670
35.90,115872656#11.5,115872656#11.5_0,0_14,28.4583680471,11.6729449440
35.90,115872656#11.5,115872656#11.5_1,0_0,122.1049327774,22.4438699915
35.90,834845345#1,834845345#1_0,0_22,6.0604936729,20.2011261527
35.90,834845345#1,834845345#1_0,0_20,89.3558126599,25.1818467357
35.90,834845345#1,834845345#1_0,0_17,181.2372606884,21.2866287011
35.90,834845345#1,834845345#1_0,0_16,244.3362214783,23.8423697703
35.90,834845345#1,834845345#1_0,0_15,288.7074723342,24.8197687712
35.90,834845345#1,834845345#1_1,,,
35.90,834845345#4,834845345#4_0,0_7,1.0366390985,24.5446606362
35.90,834845345#4,834845345#4_1,,,
35.90,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
35.90,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,,,
35.90,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_9,45.3311771309,16.1439264106
35.90,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_8,75.1861745480,15.3092256804
35.90,834845345#7,834845345#7_0,0_2,69.4943808857,18.0069903467
35.90,834845345#7,834845345#7_1,,,
35.90,8867312#6.18,8867312#6.18_0,0_4,58.1463510350,13.0054981364
35.90,8868160#0.7,8868160#0.7_0,0_21,55.1666367106,29.0379888256
35.90,8868160#0.7,8868160#0.7_1,,,
35.90,gneE23,gneE23_0,0_11,7.1961993539,16.2281159879
35.90,gneE23,gneE23_1,,,
36.00,:6018664060_0,:6018664060_0_0,,,
36.00,:6018664060_0,:6018664060_0_1,0_19,10.8534710401,15.2028130536
36.00,:6018664060_0,:6018664060_0_2,,,
36.00,:6018699306_1,:6018699306_1_0,0_10,14.1126149619,17.7794249974
36.00,:6018699306_1,:6018699306_1_1,,,
36.00,:63082002_4,:63082002_4_0,0_12,25.9428138107,24.0368193278
36.00,:63082002_4,:63082002_4_1,,,
36.00,:64208332_1,:64208332_1_0,,,
36.00,:64208332_1,:64208332_1_1,0_6,7.4081835027,22.4414470843
36.00,-638636924#1.9,-638636924#1.9_0,0_13,54.5484561222,0.0000000000
36.00,-638636924#1.9,-638636924#1.9_1,,,
36.00,-8867312#4.11,-8867312#4.11_0,0_5,134.9025109959,14.1856219401
36.00,115872656#11.5,115872656#11.5_0,0_14,29.6333142481,11.8259790764
36.00,115872656#11.5,115872656#11.5_1,0_0,124.3493197765,22.4438699915
36.00,834845345#1,834845345#1_0,0_22,8.0805902815,20.2008060185
36.00,834845345#1,834845345#1_0,0_20,91.8730622270,25.1631446069
36.00,834845345#1,834845345#1_0,0_17,183.3659130639,21.2864188081
36.00,834845345#1,834845345#1_0,0_16,246.7205579642,23.8443599485
36.00,834845345#1,834845345#1_0,0_15,291.1896731530,24.8242476049
36.00,834845345#1,834845345#1_1,,,
36.00,834845345#4,834845345#4_0,0_7,3.4911295042,24.5451474781
36.00,834845345#4,834845345#4_1,,,
36.00,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
36.00,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,,,
36.00,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_9,46.9435674580,16.1038801307
36.00,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_8,76.7176485889,15.3202551378
36.00,834845345#7,834845345#7_0,0_2,71.2970582543,18.0465570261
36.00,834845345#7,834845345#7_1,,,
36.00,8867312#6.18,8867312#6.18_0,0_4,59.4476680702,13.0208425686
36.00,8868160#0.7,8868160#0.7_0,0_21,58.0705085635,29.0394482333
36.00,8868160#0.7,8868160#0.7_1,,,
36.00,gneE22,gneE22_0,0_18,0.9299096430,24.9817205826
36.00,gneE22,gneE22_1,,,
36.00,gneE23,gneE23_0,0_11,8.8191933460,16.2317638550
36.00,gneE23,gneE23_1,,,
36.10,:6018664060_0,:6018664060_0_0,,,
36.10,:6018664060_0,:6018664060_0_1,0_19,12.3737597350,15.2029608433
36.10,:6018664060_0,:6018664060_0_2,,,
36.10,:6018699306_1,:6018699306_1_0,0_10,15.8905574616,17.7794249974
36.10,:6018699306_1,:6018699306_1_1,,,
36.10,:64208332_1,:64208332_1_0,,,
36.10,:64208332_1,:64208332_1_1,0_6,9.6535782940,22.4664487402
36.10,:64208359_0,:64208359_0_0,0_2,0.3336387368,18.0850526248
36.10,:64208359_0,:64208359_0_1,,,
36.10,-638636924#1.9,-638636924#1.9_0,0_13,54.5484561222,0.0000000000
36.10,-638636924#1.9,-638636924#1.9_1,,,
36.10,-8867312#4.11,-8867312#4.11_0,0_5,136.3213004436,14.1901670131
36.10,115872656#11.5,115872656#11.5_0,0_14,30.8235638624,11.9790132088
36.10,115872656#11.5,115872656#11.5_1,0_0,126.5937067757,22.4438699915
36.10,834845345#1,834845345#1_0,0_22,10.1006548766,20.2004858842
36.10,834845345#1,834845345#1_0,0_20,94.3884562307,25.1447354671
36.10,834845345#1,834845345#1_0,0_17,185.4945444500,21.2862089150
36.10,834845345#1,834845345#1_0,0_16,249.1050934680,23.8463501266
36.10,834845345#1,834845345#1_0,0_15,293.6723218552,24.8287264386
36.10,834845345#1,834845345#1_1,,,
36.10,834845345#3.0,834845345#3.0_0,0_12,1.9221600293,23.9501050437
36.10,834845345#3.0,834845345#3.0_1,,,
36.10,834845345#4,834845345#4_0,0_7,5.9456685941,24.5456343200
36.10,834845345#4,834845345#4_1,,,
36.10,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
36.10,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,,,
36.10,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_9,48.5519531570,16.0638338508
36.10,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,0_8,78.2502255756,15.3312845952
36.10,8867312#6.18,8867312#6.18_0,0_4,60.7505195487,13.0361870007
36.10,8868160#0.7,8868160#0.7_0,0_21,60.9745252522,29.0408855396
36.10,8868160#0.7,8868160#0.7_1,,,
36.10,gneE22,gneE22_0,0_18,3.4250887011,24.9218605788
36.10,gneE22,gneE22_1,,,
36.10,gneE23,gneE23_0,0_11,10.4425455019,16.2352792627
36.10,gneE23,gneE23_1,,,
36.20,:6018664060_0,:6018664060_0_0,,,
36.20,:6018664060_0,:6018664060_0_1,0_19,13.8940632088,15.2031086330
36.20,:6018664060_0,:6018664060_0_2,,,
36.20,:6018699306_1,:6018699306_1_0,0_10,17.6684999613,17.7794249974
36.20,:6018699306_1,:6018699306_1_1,,,
36.20,:64208332_1,:64208332_1_0,,,
36.20,:64208332_1,:64208332_1_1,0_6,11.9014534015,22.4910534098
36.20,:64208359_0,:64208359_0_0,0_2,2.1440687793,18.1235482236
36.20,:64208359_0,:64208359_0_1,,,
36.20,-638636924#1.9,-638636924#1.9_0,0_13,54.5484561222,0.0000000000
36.20,-638636924#1.9,-638636924#1.9_1,,,
36.20,115872656#11.5,115872656#11.5_0,0_14,32.0291168899,12.1320473412
36.20,115872656#11.5,115872656#11.5_1,0_0,128.8380937748,22.4438699915
36.20,834845345#1,834845345#1_0,0_22,12.1206874583,20.2001657499
36.20,834845345#1,834845345#1_0,0_20,96.9020093205,25.1263263274
36.20,834845345#1,834845345#1_0,0_17,187.6231548469,21.2859990220
36.20,834845345#1,834845345#1_0,0_16,251.4898538687,23.8488578884
36.20,834845345#1,834845345#1_0,0_15,296.1554184408,24.8332052723
36.20,834845345#1,834845345#1_1,,,
36.20,834845345#3.0,834845345#3.0_0,0_12,4.3128348194,23.8633907596
36.20,834845345#3.0,834845345#3.0_1,,,
36.20,834845345#4,834845345#4_0,0_7,8.4002563682,24.5461211619
36.20,834845345#4,834845345#4_1,,,
36.20,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
36.20,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,,,
